	SRR33467998	SRR33467999	SRR33468000	SRR33468001	SRR33468002	SRR33468003	SRR33468004	SRR33468005	SRR33468006
ENSG00000282545	0	0	0	0	0	0	0	0	0
ENSG00000282549	0	0	0	0	0	0	0	0	0
ENSG00000282550	0	0	0	0	0	0	0	0	0
ENSG00000282551	0	0	0	0	0	0	0	0	0
ENSG00000282552	0	0	0	0	0	0	0	0	0
ENSG00000282553	0	0	0	0	0	0	0	0	0
ENSG00000282559	0	0	0	0	0	0	0	0	0
ENSG00000282560	0	0	0	0	0	0	0	0	0
ENSG00000282561	0	0	0	0	0	0	0	0	0
ENSG00000282562	0	0	0	0	0	0	0	0	0
ENSG00000282565	0	0	0	0	0	0	0	0	0
ENSG00000282566	0	0	0	0	0	0	0	0	0
ENSG00000282567	0	0	0	0	0	0	0	0	0
ENSG00000282568	0	0	0	0	0	0	0	0	0
ENSG00000282569	0	0	0	0	0	0	0	0	0
ENSG00000282571	0	0	0	0	0	0	0	0	0
ENSG00000282576	0	0	0	0	0	0	0	0	0
ENSG00000282577	0	0	0	0	0	0	0	0	0
ENSG00000282578	0	0	0	0	0	0	0	0	0
ENSG00000282579	0	0	0	0	0	0	0	0	0
ENSG00000282581	0	0	0	0	0	0	0	0	0
ENSG00000282583	0	0	0	0	0	0	0	0	0
ENSG00000282584	0	0	0	0	0	0	0	0	0
ENSG00000282586	0	0	0	0	0	0	0	0	0
ENSG00000282587	0	0	0	0	0	0	0	0	0
ENSG00000282589	0.5	0	0	0	0	0	0	0	0.5
ENSG00000282592	0	0	0	0	0	0	0	0	0
ENSG00000282593	0	0	0	0	0	0	0	0	0
ENSG00000282595	0	0	0	0	0	0	0	0	0
ENSG00000282596	0	0	0	0	0	0	0	0	0
ENSG00000282597	0	0	0	0	0	0	0	0	0
ENSG00000282599	0	0	0	0	0	0	0	0	0
ENSG00000282600	0	0	0	0	0	0	0	0	0
ENSG00000282601	0	0	0	0	0	0	0	0	0
ENSG00000282603	0	0	0	0	0	0	0	0	0
ENSG00000282604	0	0	0	0	0	0	0	0	0
ENSG00000282605	0	0	0	0	0	0	0	0	0
ENSG00000282607	3.000003	3	0	2	0	3.08856	1	3	2.999997
ENSG00000282608	0	0	1	1	0	0	0	0	0
ENSG00000282609	0	0	0	0	0	0	0	0	0
ENSG00000282610	0	0	0	0	0	0	0	0	0
ENSG00000282611	0	0	0	0	0	0	0	0	0
ENSG00000282612	0	0.5	0.5	0	0	0	0	0	0
ENSG00000282614	1	2	3	3	0	1.5	0.5	2	1.5
ENSG00000282615	0	0	0	0	0	0	0	0	0
ENSG00000282616	0	0	0	0	0	0	0	0	0
ENSG00000282618	0	0	0	0	0	0	0	0	0
ENSG00000282619	0	0	0	0	0.5	0	0	0	0
ENSG00000282621	0	0	0	0	0	0	0	0	0
ENSG00000282622	0	0	0	0	0	0	0	0	0
ENSG00000282623	0	0	0	0	0	0	0	0	0
ENSG00000282624	0	0	0	0	0	0	0	0	0
ENSG00000282625	0	0	0	0	0	0	0	0	0
ENSG00000282626	0	0	0	0	0	0	0	0	0
ENSG00000282627	0	0	0	0	0	0	0	0	0
ENSG00000282628	0	0.5	0	0	0	0	0	0	0
ENSG00000282630	0	0	0	0	0	0	0	0	0
ENSG00000282631	0	0	0	0	0	0	0	0	0
ENSG00000282633	0	0	0	0	0	0	0	0	0
ENSG00000282635	0	0	0	0	0	0	0	0	0
ENSG00000282639	0	0	0	0	0	0	0	0	0
ENSG00000282640	0	0	0	0	0	0	0	0	0
ENSG00000282641	17.7594	22.8133	19.5101	15.8695	12.2305	15.5923	17.2535	20.4144	28.9891
ENSG00000282642	0	0	0	0	0	0	0	0	0
ENSG00000282644	0	0	0	0	0	0	0	0	0
ENSG00000282646	0	0	0	0	0	0	0	0	0
ENSG00000282648	0	0	0	0	0	0	0	0	0
ENSG00000282651	0	0	0	0	0	0	0	0	0
ENSG00000282652	0	0	0	0	0	0	0	0	0
ENSG00000282653	0	0	0	0	0	0	0	0	0
ENSG00000282655	0	0	0	0	0	0	0	0	0
ENSG00000282656	0	0	0	0	0	0	0	0	0
ENSG00000282657	0	0	0	0	0	0	0	0	0
ENSG00000282659	0	0	0	0	0	0	0	0	0
ENSG00000282660	0	0	0	0	0	0	0	0	0
ENSG00000282663	0	0	0	0	0	0	0	0	0
ENSG00000282665	0	0	0	0	0	0	0	0	0
ENSG00000282666	0	0	0	0	0	0	0	0	0
ENSG00000282667	0	0	0	0	0	0	0	0	0
ENSG00000282668	0	0	0	0	0	0	0	0	0
ENSG00000282669	0	0	0	0	0	0	0	0	0
ENSG00000282671	0	0	0	0	0	0	0	0	0
ENSG00000282672	0	0	0	0	0	0	0	0	0
ENSG00000282673	0	0	0	0	0	0	0	0	0
ENSG00000282674	0	0	0	0	0	0	0	0	0
ENSG00000282675	0	0	0	0	0	0	0	0	0
ENSG00000282676	0	0	0	0	0	2	0	0	0
ENSG00000282677	0	0	0	0	0	0	0	0	0
ENSG00000282678	0	0	0	0	0	0	0	0	0
ENSG00000282679	0	0	0	0	0	0	0	0	0
ENSG00000282680	0	0	0	0	0	0	0	0	0
ENSG00000282683	0	0	0	0	0	0	0	0	0
ENSG00000282684	0	0	5.11205	2.21964e-06	0	0	7.39281	10.3227	0
ENSG00000282687	0	0	0	0	0	0	0	0	0
ENSG00000282689	1	3	0	2	1.25392	1	1.50275	2.49605	0
ENSG00000282691	0	0	0	0	0	0	0	0	0
ENSG00000282693	0	0	0	0	0	0	0	0	0
ENSG00000282694	0	0	0	0	0	0	0	0	0
ENSG00000282695	0	0	0	0	0	0	0	0	0
ENSG00000282696	0	0	0	0	0	0	0	0	0
ENSG00000282697	0	0	0	0	0	0	0	0	0
ENSG00000282698	0	0	0	0	0	0	0	0	0
ENSG00000282699	0	0	0	0	0	0	0	0	0
ENSG00000282701	0	0	0	0	0	0	0	0	0
ENSG00000282702	0	0	0	0	0	0	0	0	0
ENSG00000282704	0	0	0	0	0	0	0	0	0
ENSG00000282705	0	0	0	0	0	0	0	0	0
ENSG00000282707	0.5	1.5	0.5	0	1	0.5	0.500199	0	2
ENSG00000282708	0	0	0	0	0	0	0	0	0
ENSG00000282709	0	0	0	0	0	0	0	0	0
ENSG00000282710	0	0	0	0	0	0	0	0	0
ENSG00000282711	0	0	0	0	0	0	0	0	0
ENSG00000282712	0	0	0	0	1.811299	1.45826	1	0	1.0712742071
ENSG00000282713	0	0	0	0	0	0	0	0	0
ENSG00000282714	0	0	0	0	0	0	0	0	0
ENSG00000282715	0	0	0	0	0	0	0	0	0
ENSG00000282716	0	0	0	0	0	0	0	0	0
ENSG00000282719	0	0	0	0	0	0	0	0	0
ENSG00000282723	0	0	0	0	0	0	0	0	0
ENSG00000282724	0	0	0	0	0	0	0	0	0
ENSG00000282725	43.814095	197.64046138125	215.275976775014	18.84331535	15.452118	159.714855	30.952913	171.559613	237.889717
ENSG00000282726	0	0	0	0	0	0	0	0	0
ENSG00000282730	0	0	0	0	0	0	0	0	0
ENSG00000282731	0	0	0	0	0	0	0	0	0
ENSG00000282732	0	0	0	0	0	0	0	0	0
ENSG00000282733	3.0149	15.7456	0	0	6.55666	4.74139	0	10.4593	1.0083e-07
ENSG00000282735	2.52196	13.1017	6.30261	6.96664	10.5278	2.273163	7.44201	5.07835	17.0159
ENSG00000282736	0	0	0	0	0	0	0	0	0
ENSG00000282738	0	0	0	0	0	1	0	0	0
ENSG00000282739	17.72645	14.51926	10.660998	23.788639	16.48679	16.44485	18.7513	13.399421	19.329342
ENSG00000282741	0	0	0	0	0	0	0.429118	0	0
ENSG00000282743	0	0	0	0	0	0	0	0	0
ENSG00000282745	0	0	0	0	0	0	0	0	0
ENSG00000282748	0	0	0	0	0	0	0	0	0
ENSG00000282750	0	0	0	0	0	0	0	0	0
ENSG00000282751	0	0	0	0	0	0	0	0	0
ENSG00000282752	11.8507	14.4678	23.8485	9.07789	43.4548	15.8554	0.530028	11.4886853	27.7641
ENSG00000282754	0	0	0	0	0	0	0	0	0
ENSG00000282755	0	0	0	0.10996	0	0	0	2.09054	0
ENSG00000282756	0	0	0	0	0	0	0	0	0
ENSG00000282757	0	0	0	0	0	0	0	0	0
ENSG00000282758	0	0	0	0	0	0	0	0	0
ENSG00000282760	0	0	0	0	0	0	0	0	0
ENSG00000282761	0	0	0	0	0	0	0	0	0
ENSG00000282762	0	0	0	0	0	0	0	0	0
ENSG00000282764	0	0	0	0	0	0	0	0	0
ENSG00000282768	0	0	0	0	0	0	0	0	0
ENSG00000282769	0	0	0	0	0	0	0	0	0
ENSG00000282771	0	0	0	0	0	0	0	0	0
ENSG00000282773	0	0	1.55755	3.46363	0	0	0	0	0.236672
ENSG00000282776	0	0	0	0	0	0	0	0	0
ENSG00000282777	0	0	0	0	0	0	0	0	0
ENSG00000282778	0	0	0	0	0	0	0	0	0
ENSG00000282779	0	0	0	0	0	0	0	0	0
ENSG00000282780	0	0	0	0	0	0	0	0	0
ENSG00000282782	0	0	0	0	0	0	0	0	0
ENSG00000282783	0	0	0	0	0	0	0	0	0
ENSG00000282785	0	0	0	0	0	0	0	0	0
ENSG00000282786	0	0	0	0	0	0	0	0	0
ENSG00000282789	0	0.5	0	0.5	0	0	0.5	1	1
ENSG00000282791	0	0	0	0	0	0	0	0	0
ENSG00000282794	0	0	0	0	0	0	0	0	0
ENSG00000282796	0	0	0	0	0	0	0	0	0
ENSG00000282797	0	0	0	0	0	0	0	0	0
ENSG00000282801	0	0	0	0	0	0	0	0	0
ENSG00000282802	0	0	0	0	0	0	0	0	0
ENSG00000282803	0	0	0	0	0	0	0	0	0
ENSG00000282804	0	0	0	0	0	0	0	0	0.903763
ENSG00000282808	0	0	0	0	0	0	0	0	0
ENSG00000282809	0	0	0	0	0	0	0	0	0
ENSG00000282811	0	0	0	0	0	0	0	0	0
ENSG00000282812	0	0	0	0	0	0	0	0	0
ENSG00000282813	41.289154	28.84963	30.74971	32.796567	52.187504	13.248877	24.531627	25.79145	48.64322
ENSG00000282815	0	0	0	0	0	0	0	0	0
ENSG00000282817	0	0	0	0	0	0	0	0	0
ENSG00000282818	0	0	0	0	0	0	0	0	0
ENSG00000282819	0	0	0	0	0	0	0	0	0
ENSG00000282820	0	0	0	0	0	0	0	0	0
ENSG00000282821	0	0	0	0	0	0	0	0	0
ENSG00000282822	0	0	0	0	0	0	0	0	0
ENSG00000282823	0	0	0	0	0	0	0	0	0
ENSG00000282824	0.5	0	0	0	0	0	0	0	0
ENSG00000282825	158.999921	197.503734	177.504264	190.62568	185.499805	193.50016	168.509696	227.50646	199.9999965
ENSG00000282826	45.8346	42.3182	60.3183	44.8319	39.2907	40.5899	48.7708	53.3427	51.8059
ENSG00000282830	0	0	0	0.5	0.5	0	0	0	0
ENSG00000282832	0	0	0	0	0	0	0	0	0
ENSG00000282834	0	0	0	0	0	0	0	0	0
ENSG00000282835	0	0	0	0	0	0	0	0	0
ENSG00000282837	0	0	0	0	0	0	0	0	0
ENSG00000282841	0	0	0	0	0	0	0.5	0.5	0.5
ENSG00000282842	0	0	0	0	0	0	0	0	0
ENSG00000282844	2493.15971	2818.8575	2789.02601	2684.21051	2664.913222	2571.544141	2457.640763	3126.951004	3266.950967
ENSG00000282845	0	0	0	0	0	0	0	0	0
ENSG00000282850	0	0	0	0	0	0	0	0	0
ENSG00000282852	0	0	0	0	0	0	0	0	0
ENSG00000282853	125.49959	123.0002745	137.49973	140.000069436	138.000165	146.000111	127.5003	163.49985	178.702478
ENSG00000282854	20	18.999979	15.489466	28	20.381685	29.97022	16.499996	21.999964	32.99998509265
ENSG00000282855	0	0	0	0	0	0	0	0	0
ENSG00000282856	0	0	0	0	0	0	0	0	0
ENSG00000282857	0	0	0	0	0	0	0	0	0
ENSG00000282862	0	0	0	0	0	0	0	0	0
ENSG00000282866	0	0	0	0	0	0	0	0	0
ENSG00000282868	0	0	0	0	0	0	0	0.5	0
ENSG00000282870	0.0849008	0	2	3	0	0	2.33415	2.14529	0.351236
ENSG00000282872	0	0	0	0	0	1	0	0	0
ENSG00000282875	0	0	0	0	0	0	0	0.5	0
ENSG00000282877	0	0	0	0	0	0	0	0	0
ENSG00000282879	0	0	0	0	0	0	0	0	0
ENSG00000282880	65.95576	63.98966	83.000591	84.13618	81.747478	59.3830347471	60.08839	59.9007	81.814859
ENSG00000282881	0	0	0	0	0	0	0	0	0
ENSG00000282884	0	0	0	0	0.327537	0.0940263	0.0841465	0	0.171986
ENSG00000282886	0	0	0	0	0	0	0	0	0
ENSG00000282891	0	0	0	0	0	0	0	0	0
ENSG00000282894	0	0	0	0	0	0	0	0	0
ENSG00000282895	7.84568	5.5	4.500002	4.516977	5.50266	4.500002	6.52416041	3.5	6.77856
ENSG00000282899	3.00148	2	3.5	5.00149	7.98695	3.685772	4.50265	4	5.37099
ENSG00000282902	0	0	0	0	0	0	0	0	0
ENSG00000282905	62.9654	68.00331	59.01512	84	61.5133	80.4999	74	77.011	95
ENSG00000282909	0	0	0	0	0	0	0	0	0
ENSG00000282911	0	0	0	0	0	0	0	0	1
ENSG00000282912	0	0	0	0	0	0	0	0	0
ENSG00000282918	0	0	0	0	0.5	0.5	0	0	0
ENSG00000282919	0	0	0	0	0	0	0	0	0
ENSG00000282921	0	0	0	0	0	0	0	0	0
ENSG00000282924	0	0	0	0	0	0	0	0	0
ENSG00000282926	0	0	0	0	0.327537	0.0940263	0.0841465	0	0.171986
ENSG00000282927	0	0	0	0	0	0	0	0	0
ENSG00000282933	9.47336	10.584	11.0032	12.4074	3.4703	8.17001	3.8376	14.753	15.4833
ENSG00000282934	0	0	0	0	0	0	0	0	0
ENSG00000282935	0	0	0	0	0	0	0	0	0
ENSG00000282936	9	10	8	18.3154	12.1664	17.109	9	15.1337	11
ENSG00000282937	0	0	0	0	0	0.995658	0	0	0
ENSG00000282939	0	0	0	0	0	0	0	0	0
ENSG00000282941	5	1.999995	6	2	6	2.5	4	8	4.5
ENSG00000282942	0	0	0	0	0	0	0	0	0
ENSG00000282946	0	0	0	0	0	0	0	0	0
ENSG00000282947	624.85171	599.126374491	702.52276	715.55565	657.01239	633.1855406398	522.57343	586.54355	716.29709775935
ENSG00000282949	0	0	0	0	0	0	0	0	0
ENSG00000282954	63.500027	70.99993	59.40233	57.9999990084	63.499983	66.14084	60.80738	70.804831	69.499963
ENSG00000282958	391.499868796	446.41435	476.27706	488.198514	464.99963	462.00026	418.017168	484.32698	535.75906
ENSG00000282966	0.255487	0	0	1.308347	0.650612	0	0	0	0
ENSG00000282967	0	0	0	0	0	0	0.5	0.403133	0
ENSG00000282968	0	0	0	0	0	0	0	0	0
ENSG00000282973	0	0	0	0	0	0	0	0	0
ENSG00000282978	0	0	0	0	0	0	1	0	0
ENSG00000282980	0	0	0	0	0	0	1	0	0
ENSG00000282986	192.500462	218.00011064	226.999562	255.053866	231.00041	243.503753	219.50026	262.000389	285.50044
ENSG00000282988	3.71659	3.65131	5.67051	5.74408	4.67936	10.82805	2.41452	7.57541	10.77994
ENSG00000282989	0	0	0	0	0	0	0	0	0
ENSG00000282992	1	0	0.5	0	0	2	0.511995	0.571699	0.5
ENSG00000282994	0	0	0	0	0	0	0	0.5	0
ENSG00000282995	0.915099	2.06082	0	0	3	4	0	0	3.64876
ENSG00000282999	0	0	0	0	0	0	0	0	0
ENSG00000283005	0	0	0	0	0	0	0	0	0
ENSG00000283006	0	0	0	0.25	0	0	0	0	0.25
ENSG00000283008	3.260303	5.4702076	5.8160334	2.9750123	0.5	1.09273	5	3.738506	3.827035
ENSG00000283009	51	43.5	53.5	58	49	54.5	42	51.5	62.5
ENSG00000283014	0	0	0	0	0	0.5	0	0	0
ENSG00000283016	0	0	0	1	0	0	0	0	0
ENSG00000283018	43.11827	59.22366	40.23646	45.08618	43.71378	51.899437	53.31053	42.54909	54.725498
ENSG00000283019	0	0	0	0	0	0	0	0	0
ENSG00000283020	2	2	0	1	2	2	1	1	2
ENSG00000283023	0	0	0	0	0	0	0	0	0
ENSG00000283032	0	0	0	0	0	0	0	0	0
ENSG00000283039	0	0	0	0	0	0	0	0	0
ENSG00000283040	0	0	0	0	0	0	0	0	0
ENSG00000283041	1.89291	3.53089	5.72587	3.97379	2.00828	0	4.00101	10.7952	9.39738
ENSG00000283043	0	0	0	0	0	0	0	0	0
ENSG00000283046	0.502304	0	0	0.512287	0	1	0.5	0	0
ENSG00000283047	0	0	0	0	0	0	0	0	0
ENSG00000283050	0	0	0	0	0	0	0	0	1
ENSG00000283056	0	3.422412	3.5	0	0	6	0	5.33288	0.5
ENSG00000283057	1	0	0	0	0	0	0	0	0
ENSG00000283059	0	0.700644	0.537856	0.730182	0	0	0	0	0
ENSG00000283060	211.99985	203.50002	261.50023	255.00005	289.49974	306.49985	216.49955	300.00038	290.99995
ENSG00000283062	0	0	0	0	0	0	0	0	0
ENSG00000283063	0	0	0	0	0	0	0	0	0
ENSG00000283065	0	0	0	0	0	0	0	0	0
ENSG00000283066	0	0	0	0	0	0	0	0	0
ENSG00000283068	219.9995	263.500389	227.000611650553	249.00615	242.50038	211.002632040153	212.9995277403	250.0003208995	263.00043
ENSG00000283069	0	0	0	0	0	0	0	0.0672786	0
ENSG00000283070	0	2	1.0000004633	0	1	1.000000302	0.99999970404	1.00000012431	0.5
ENSG00000283071	0	0	0	0	0	0	0	0	0
ENSG00000283076	0	0	0	0	0	0	0	0	0
ENSG00000283082	0	0	0	0	0	0	0	0	0
ENSG00000283084	0	0	0	0	0	0	0	0	0
ENSG00000283085	22.457	43.00208	58.81456	76.73034	72.6403	82.35165	72.0667	69.07397	69.30639
ENSG00000283090	0	0	0	0	0	0	0	0	0
ENSG00000283093	0.5	0	0	0	0	0	0	0	0.5
ENSG00000283099	0	0	0	0	0	0	0	0	0
ENSG00000283100	117.003562	151.500599	148.502278	142.01956	143.999983	141.499994	127.999974	155.516554	154.001047
ENSG00000283101	0	1	0	0	1	1	0	0	0
ENSG00000283104	6.73948	6.114484	4.110614619	11.3466	4.56927	6.627833	17.955523	11.114017	13.33693
ENSG00000283105	0	0	0	0	0	0	0	0	0
ENSG00000283107	0	0	0	0	0	0	0	0	0
ENSG00000283110	0	0	0	0	0	0	0	0	0
ENSG00000283113	0	0	0	0	0	0	0	0	0
ENSG00000283114	0	0	0	0	0	0	0	0	0
ENSG00000283116	0	0	0	0	0	0	0	0	0
ENSG00000283119	0	0	0	0	0	0	0	0	0
ENSG00000283120	0	0	0	0	0	0	0	0	0
ENSG00000283123	0	0	0	0	0	0	0	0	0
ENSG00000283127	0	0	0	0	0	0	0	0	0
ENSG00000283128	8	1	4	4	9	8	6	6.04818	7.7025
ENSG00000283130	0	0	0	0	0	0	0	0	0
ENSG00000283131	0	0	0	0	0	0	0	0	0
ENSG00000283132	0	0	0	0	0	0	0	0	0
ENSG00000283133	0	0	0	0	0	0	0	0	0
ENSG00000283134	0	0	0	0	0	0	0	0	0
ENSG00000283139	0	0	0	0	0	0	0	0	0
ENSG00000283142	0	0	0	0	0	0	0	0	0
ENSG00000283145	0	0	0	0	0	0	0	0	0
ENSG00000283149	0.00423285	7.14939	0	0	6.57661	0	0	9.53025	15.9049
ENSG00000283150	0	0	0	0	0	0	0	0	0
ENSG00000283153	30.41141473	26.318976	32.708817	19.69851	25.457079	30.49427	24.48005	13.139301	30.104471
ENSG00000283154	151.67457	172.2599	201.14927	182.1386	174.63791	191.69081	144.05115	220.025610015128	191.62929
ENSG00000283156	0	1	0	0	0	0	0	0	0
ENSG00000283162	0	0	0	0	1	2	1	0	0
ENSG00000283166	0	0	0	0	0	0	0	0	0
ENSG00000283167	0	0	0	0	0	0	0	0	0
ENSG00000283168	0	0	0.364036	0.316248	0.855931	0.178685	0.397047	0.351192	0.29656
ENSG00000283169	0	0	0	0	0	0	0	0	0
ENSG00000283173	0	0	0	0.25	0	0	0	0	0.25
ENSG00000283174	0	0	0	0	0	0	0	0	0
ENSG00000283176	0	0	0	0	0	0	0	0	0
ENSG00000283178	0	0	0	0	0	0	0	0	0
ENSG00000283181	0.25	0.25	0	0.25	0.5	0	0	0.48318	0
ENSG00000283184	0.25	0.25	0	0.25	0.5	0	0	0.48318	0
ENSG00000283185	0	0	0	0	0	0	0	0	0
ENSG00000283189	2.37312	0	0	0	5.6586	15.3976689	4.76339	5.90448	1.79703
ENSG00000283195	0	0	0	0	0	0	0	0	0
ENSG00000283196	1.059	6.13197	2	1	2.38912	4.52183	0	0	2.45693
ENSG00000283197	0	0	0	0	0	0	0	0	0
ENSG00000283199	2.5	2.5	2.5	3.5	1	1.5	2	1.5	4
ENSG00000283201	8.01593	4.80337	5.90176	1.53905	8.8104	8.89311	1.0049	2.31777	2.18567
ENSG00000283202	0	0	0	0	0	0	0	0	0
ENSG00000283205	0	0	0	0	0	0	0	0	0
ENSG00000283208	1.91978	0	0	0	0.471737	0	0	0	0
ENSG00000283211	0	0	0	0	0	0	0	0	0
ENSG00000283214	0	0	0	0	0	0	0	0	0
ENSG00000283216	0	0	0	0	0	0	0	0	0
ENSG00000283219	0	0	0	0	0	0	0	0	0
ENSG00000283227	0	0	0	0	0	0	0	0	0
ENSG00000283228	25.722	32.3277	18.7891	20.8259	20.2809	9.65871	23.7695	52.3451	12.9384
ENSG00000283230	0	0	0	0	0	0	0	0	0
ENSG00000283231	0	0	0	0	0	0	0	0	0
ENSG00000283232	0	0	0	0	0	0	0	0	0
ENSG00000283234	0	0	0	0	0	0	0	0	0
ENSG00000283236	3.25681	2.37159	1	1	0	1	0	2	2
ENSG00000283239	51.7096	0	0	0	0	24.8376	3.36314	1.43009	0
ENSG00000283246	0	0	0	0	0	0	0	0	0
ENSG00000283247	0	0	1	1	1.0072	0	0	0	0
ENSG00000283250	0	0	0	0	0	0	0	0	0.249715
ENSG00000283251	0	0	0	0.503265	0	2.9559	4.46742	1.8808	0
ENSG00000283257	0	0	0	0	0	0	0	0	0
ENSG00000283267	0	0	0	0	0	0	0	0	0
ENSG00000283268	0	0	0	0	0	0	0	2	1
ENSG00000283269	1	1	0	0	0	5	0	1	0
ENSG00000283270	0	0	0	0	0	0	0	0	0
ENSG00000283273	0	1.70024	0	0	0	0	0	0	0
ENSG00000283276	0	0	0	0	0	0	0	0	0
ENSG00000283282	0	0	0	0	0	0	0	0	0
ENSG00000283283	0	0	0	0	0	0	1	0	0
ENSG00000283284	0.255487	0	0	0.362689	1.349388	2.5	0	0.567843	1.68172
ENSG00000283285	0	0	0	0	0	0	0	0	0
ENSG00000283288	0	0	0	0	0	0	0	0	0
ENSG00000283292	0	0	0	0	0	0	0	0	0
ENSG00000283297	0	0	0	2	0	0	0	0	1
ENSG00000283302	2.5	2.5	2.5	3.5	1	1.5	2	1.5	4
ENSG00000283305	0	0	0	0	0	0	0	0	0
ENSG00000283307	0	0	0	0	0	0	0	0	0
ENSG00000283308	0	0	0	0	0	0	0	0	0
ENSG00000283311	0	0	0	0	0	0	0	0	0
ENSG00000283312	0	0	0	0	0	0	0	1	0
ENSG00000283321	0	0	0	7.21465	2.85475	3.57593	2.59233	3.51261	2.58896
ENSG00000283324	0	0	0	0	0	0	0	0	0
ENSG00000283329	0	0	0	0	0	0	0	0	0
ENSG00000283338	0	0	0	0	0	0	0	0	0
ENSG00000283339	0	0	0	0	0	0	0	0	0
ENSG00000283342	0	0	0	0	0	0	0	0	0
ENSG00000283345	0	0	0	0	0	0	0	0	1
ENSG00000283348	0	0	0	0	0	0	0	0	0
ENSG00000283349	0	0	0	0	0	0	0	0	0
ENSG00000283354	0	0	0	0	0	0	0	0	0
ENSG00000283356	0	0	0	0	0	0	0	0	0
ENSG00000283357	0	0	0	0	0	0	0	0	0
ENSG00000283361	0	0	0	0	0	0	0	1.000000175725	0
ENSG00000283363	0	0	0	0	0	0	0	0	0
ENSG00000283365	0	0	0	0	0	0	0	0	0
ENSG00000283366	0	0	0	0	0	0	0	0	0
ENSG00000283370	0	0	0	0	0	0	0	0	0
ENSG00000283371	0	0	0	0	0	0	0	0	0
ENSG00000283373	0	0	0	0	0	0	0	0	0
ENSG00000283376	0	0	0	0	0	0	0	0	0
ENSG00000283377	0	0	0	0	0	0	0	0	0
ENSG00000283378	34.3502	10.0241	21.7032	20.1756	4.52003e-05	15.8991	10.683	34.4069	33.1669
ENSG00000283381	0	0	0	0	0	0	0	0	0
ENSG00000283387	0	0	0	0	0	0	0	0	0
ENSG00000283390	0	0	0	0	0	0	0	0	0
ENSG00000283391	662.000533	719.99018	731.99974	777.000226	769.999715	735.00051	651.000277	790.99964	786.99992
ENSG00000283393	0	0	0	0	0	0	0	0	0
ENSG00000283397	0	0	0	0	0	0	0	0	0
ENSG00000283399	0	1	0	0	0	0	0	0	0
ENSG00000283402	0	0	0	0	0	0	0	0	0
ENSG00000283410	0	0	0	0	0	0	0	0	0
ENSG00000283421	0	2	1	0	0	0	0	0	0
ENSG00000283425	0	0	0	0	0	0	0	0	0
ENSG00000283426	0	1	1	0	1	3	0	0	0
ENSG00000283427	0	0	0	1	2	0	0	0	2
ENSG00000283428	0	0	0	0	0	0	0	0	0
ENSG00000283431	0	0	0	0	0	0	0	0	0
ENSG00000283434	0	0	0	0	0	0	0	0	0
ENSG00000283437	0	0	0	0	0	0	0	0	0
ENSG00000283439	0	0	0	0	0	0	0	0	0
ENSG00000283443	0	0	0	0	0	0	0	0	0
ENSG00000283444	0	0	0	0	0	0	0	0	0
ENSG00000283446	0	0	0	0	0	0	0	0	0
ENSG00000283447	272.81128	295.612171	291.74354	303.5009	291.492881	301.95524	253.09372	326.7756917	321.432567
ENSG00000283448	5.874025	0	18.45522	2.0497	4.51388	3.09471	2.22018727816	4.926577	4.658958404
ENSG00000283449	0	0	0	0	0	0	0	0	0.249715
ENSG00000283451	0	0	0	0	0	0	0	0	0
ENSG00000283453	0	0	0	0	0	0	0	0	0
ENSG00000283454	0	0	0	0	0	0	0	0	0
ENSG00000283456	0	0	0	0	0	0	0	0	0
ENSG00000283463	0	1.8121	0	0	0	0	0	0	0
ENSG00000283464	0	0	0	0	0	0	0	0	0
ENSG00000283465	0	0	0	0	0	0	0	0	0
ENSG00000283473	1	0	0	0	0	0	0	0	0
ENSG00000283479	0	0	0	0	0	0	0	0	0
ENSG00000283481	0	0	0	0	0	0	0	0	0
ENSG00000283483	0	0	0	0	0	0	0	0	0
ENSG00000283488	0	0	0	0	0	0	0	0	0
ENSG00000283491	0	0	0	0	0	0	1	1	1
ENSG00000283496	0	0	0	0	0	0	0	0	0
ENSG00000283508	0	0	0	0	0	0	0	0	0
ENSG00000283510	45.00002	64.50004	47.50003	64.500027	39.50001	57.99999	42.50004	59.50002	59.99996
ENSG00000283511	2	2	6	10	1	4	2	6	9
ENSG00000283515	18.0839	25.6775	22.4195	10.5166	38.6531	20.642	5.77021	30.159	36.9261
ENSG00000283516	0	0	0	0	0	0	0	0	0
ENSG00000283524	0	0	0	0	0	0	0	0	0
ENSG00000283525	0	0	0	0	0	0	0	0	0
ENSG00000283526	0	1	0	1	2	0	0	0	0
ENSG00000283528	0	0	0	0	0	0	0	0	0
ENSG00000283529	0	0	0	0	0	0	0	0	0
ENSG00000283535	0	0	0	0	0	0	0	0	0
ENSG00000283536	0	0	0	0	1	0	0	0	0
ENSG00000283537	0	0	0	0	0	0	0	0	0
ENSG00000283541	0	0	0	0	0	0	0	0	0
ENSG00000283542	0	0	0	0	0	0	0	0	0
ENSG00000283543	0	0	0	0	0	0	0	0	0
ENSG00000283544	0	0	0	0	0	0	0	0	0
ENSG00000283547	0	0	0	0	0	0	0	0	0
ENSG00000283559	0	0	1	0	2	0	1	0	0
ENSG00000283562	0	0	0	0	0	0	0	0	0
ENSG00000283563	0	1.43107	0	0	0	2.99	0	1.19664	2.56107
ENSG00000283565	0	0	0	0	0	0	0	0	0
